idx,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
103,82,99,29.566828,0.15388848,26.983145,29.70496,33.033756,6.0506115,231.80652,489.64627,46.135227,37.37165,1.3383297,0.6664619,0.5888542,1.1382574,1.9947262,1.405872,24.057396,16.68646,16.274874,9.014823,1.4162227,0.85289526,32.651035,0.4497919,9.477296,1.4850097,3.1896186,4.72851,-0.0016439798,-8460.375,0.042975307,1.7432523,1.415303,0.6007452,4.374762,1.0027549,7.0119786,1.7611097,28.867788,0.4740525,503.78583,0.34268618,1326.8391,0.17641361,-42.1829,-1.6506727,1470.9299,0.17474696,1038.6439,0.29452586,-50.984608,-1.2242186,2541.7253,0.12395338,959.8647,0.38280028,-59.756855,-0.97939676,-17.05919,-0.48977336,29.593561,0.32072902,0.026025243,1.5350281,-0.021000212,-0.70177186,1.5992887,0.75916195,35.88637,0.33553037,9.835776,1.4373963,3.3181376,4.842071,0.037886515,386.74832,-9.259858,19.564018,-0.02361878,-0.009569138,0.47883257,4.4143615,1.7720023,0.46566665,0.5152067,0.09666667,0.09813539,-19.022005
103,133,149,31.903898,0.14285393,28.205002,31.960842,36.058834,7.8538322,169.1488,231.35498,53.99094,68.584816,1.5293564,0.61823606,0.69119453,1.3537421,2.2763133,1.5851188,22.949183,11.4777155,17.197968,10.079203,1.652524,0.8360373,30.561829,0.5042492,10.049788,1.3147134,2.7279167,5.7221484,-3.8064597,-3.6498063,0.034546778,1.7006222,1.3137771,0.6460507,5.648903,0.7547008,8.600288,1.3296815,29.145658,0.42207354,536.517,0.38362947,1310.9409,0.16826583,-44.455738,-1.6228976,1524.7859,0.19066998,1034.9784,0.32405055,-52.27055,-1.2029631,2584.0718,0.13588724,919.095,0.43463176,-60.0616,-0.9873142,-17.043375,-0.47075832,29.20968,0.32834405,0.026205828,1.6173003,-0.02080405,-0.6885123,1.871419,0.7460642,34.12321,0.3770033,10.535396,1.2520869,2.6116812,6.37456,-4.686688,-3.1196127,-8.006499,16.882318,-0.019125141,-0.006231638,0.5939854,4.190119,1.75769,0.4667857,0.42785215,0.089999996,0.11730303,-17.047964
103,302,318,29.780058,0.22279483,25.079935,29.794947,34.895645,9.81571,339.07925,465.14624,302.5091,1057.9043,1.2427883,0.6550001,0.51246107,1.0518427,1.9265523,1.4140912,17.719923,9.101333,13.003111,6.7556324,1.1506886,0.9140669,29.1453,0.5608845,8.519574,1.7458746,3.1271048,4.2502,-1.4367627,-9.245471,0.04403667,2.044631,1.3212712,0.63518274,4.136408,1.2120684,6.4755173,1.6921722,27.105085,0.5012055,560.9564,0.3619837,1331.7031,0.18687585,-56.94121,-1.3865465,1538.7373,0.18521166,1080.962,0.3229146,-62.016064,-1.1534389,2626.176,0.12884279,939.5961,0.3905261,-69.24767,-0.9673609,-15.510235,-0.54885775,27.827377,0.3456426,0.012959953,3.012784,-0.017474307,-0.84621155,1.3347024,0.8200121,33.978237,0.37960693,7.4366775,1.9450613,3.3396354,4.415207,-2.082856,-6.8926177,-8.181028,17.255783,-0.021129232,-0.007944462,0.5372295,3.7523453,2.446675,0.3074359,0.31967705,0.08722222,0.11024244,-20.288595
103,493,504,30.725744,0.16286512,26.881378,31.458536,34.62729,7.7459106,107.45671,125.08852,58.925404,51.42317,1.4333323,0.6706861,0.6045526,1.2250489,2.1105917,1.506039,24.566998,14.545687,17.450129,9.834528,1.519623,0.78856343,28.056759,0.563585,10.292114,1.3146466,5.805681,2.4873679,0.39433542,30.150507,0.04289843,1.7292403,1.3040258,0.6290126,5.021664,0.86175895,8.230531,1.0497825,29.169504,0.29879665,542.6639,0.36491817,1328.3956,0.1818313,-64.76716,-1.2813312,1549.8591,0.17494923,1056.5221,0.322742,-70.594315,-1.0548997,2591.6826,0.11727094,1027.1384,0.42665675,-76.69237,-0.9227806,-17.348646,-0.4461285,28.94316,0.30748934,0.01729462,2.3792834,-0.019220881,-0.7432201,1.8188581,0.67398614,33.78056,0.32861036,9.570686,1.3311399,6.3363867,2.5234437,-0.38142645,-33.007744,-9.229742,18.48643,-0.03702093,-0.009598352,0.65287334,4.6405826,2.1937845,0.32958332,0.37339076,0.115909085,0.14782235,-17.907854
103,673,684,29.732784,0.18131393,25.725466,29.456871,33.443867,7.718401,157.48264,166.81836,53.63137,56.921,0.91017216,0.6552303,0.3816669,0.8019168,1.3620052,0.98033834,15.746885,8.497678,12.349284,6.7054296,0.61953217,0.903781,25.849072,0.6667714,12.887572,1.0389535,9.436046,1.6251307,-3.4445026,-5.0560327,0.03524535,1.9569522,1.3317456,0.7732103,5.655235,0.80161345,5.659323,2.193009,27.076685,0.3928973,488.82962,0.332079,1240.0608,0.17162065,-45.119064,-1.5966067,1488.7577,0.17711046,976.6962,0.33332384,-55.203323,-1.1766406,2551.9773,0.10530364,929.6821,0.5079476,-61.307404,-1.0036964,-16.805517,-0.57691854,27.847296,0.38263404,0.031838443,1.3163024,-0.022937322,-0.6924206,0.6980961,0.8195649,30.543592,0.44108775,14.204519,0.9231987,9.688218,1.6703299,-4.7977667,-3.8818982,-3.0736556,12.040796,-0.021782927,-0.0025698317,0.27887562,4.6405826,1.8281536,0.44,0.4160649,0.10058823,0.10020394,-24.07339
104,59,78,33.089317,0.17028944,28.698717,33.23659,36.778996,8.080278,96.02447,148.6396,73.525734,58.035072,1.6447563,0.5585786,0.8635024,1.4484607,2.3520837,1.4885813,22.57304,12.25468,14.977408,7.2457466,1.5223259,0.7736078,26.996027,0.6075994,4.772822,3.266977,-4.244773,-4.1508565,-7.387258,-1.9422717,0.040311802,2.20151,1.3123124,0.6078385,5.424552,0.8730465,7.149026,1.7424097,27.036268,0.44460446,533.56805,0.41776532,1330.1241,0.20578122,-37.539112,-1.8998859,1492.5093,0.1810174,1027.4093,0.30193704,-40.329678,-1.5043125,2535.3984,0.12933318,907.61755,0.4273253,-49.880695,-1.1311675,-13.433513,-0.64684695,27.652695,0.34855792,0.08396029,0.4660821,-0.015834128,-0.8989658,1.6660805,0.7097534,30.796118,0.42606804,4.378302,3.5394201,-5.269569,-3.4360256,-7.838388,-1.902413,-0.5773439,8.197734,0.041216396,-0.0065771234,0.6516491,4.3707213,1.848917,0.45742857,0.4295136,0.0856,0.067828014,-17.833946
104,189,201,30.0849,0.16487055,27.189594,29.18482,33.48018,6.2905846,127.123055,197.57259,106.40195,129.2158,1.5155634,0.5073505,0.8560498,1.4064322,2.0917954,1.2357457,22.787237,13.034161,12.845155,8.158899,1.6017444,0.7947748,35.35995,0.37179813,6.7198,2.1317098,0.47288126,33.535675,-5.724687,-2.57578,0.05014918,1.9389024,1.2748526,0.6006275,4.4429846,0.95087475,3.1127872,3.812534,27.286753,0.38406542,489.07462,0.34264386,1347.1953,0.16543701,-17.934536,-2.7766743,1435.0665,0.17022407,1068.9576,0.29313356,-29.004362,-1.5213284,2511.4119,0.116642095,883.4137,0.3634879,-39.943726,-1.0213895,-16.19719,-0.5248496,29.90174,0.27864373,0.07483704,0.43435305,-0.021437207,-0.6987457,1.6843736,0.7570938,36.96753,0.30833477,7.2800403,1.9242378,0.363931,44.826607,-6.370758,-2.3535898,-1.0405593,10.3332405,0.02835602,-0.001328858,0.41355002,4.003336,0.83963054,1.105,1.3561951,0.103333324,0.05436502,-18.134752
104,253,271,29.485806,0.19016933,26.506226,28.518137,33.12016,6.6139336,200.82573,288.8843,241.62657,596.87317,1.4049263,0.5625311,0.6759981,1.2926646,2.0327556,1.3567575,20.50099,11.868439,11.804499,7.8282323,1.3810629,0.8727134,28.8679,0.59843063,8.883419,1.7032183,3.3444479,4.3826175,-4.125765,-3.2111986,0.052492168,1.7469226,1.4005861,0.5925532,3.696749,1.1831856,1.9090962,5.8710146,25.276398,0.45406318,513.325,0.37799257,1309.5817,0.18721381,-35.146065,-1.9392693,1489.9281,0.18175238,1019.5388,0.3003573,-44.45264,-1.3554527,2559.3354,0.11901732,901.057,0.4137302,-52.42838,-1.088794,-16.406546,-0.5660035,28.615316,0.39039338,0.06580547,0.56751186,-0.022489918,-0.7058462,1.5068631,0.82328606,32.890823,0.43032295,8.671743,1.7314955,4.149496,3.6335406,-4.0989213,-3.3855078,-1.223956,8.768037,0.044884235,-0.00770694,0.61564815,3.8910506,1.5616286,0.54142857,0.44991043,0.09818182,0.09674881,-18.581911
104,563,578,31.021376,0.21101567,26.581375,30.309881,37.26354,10.682163,187.82602,317.11255,102.28079,103.83235,1.357858,0.56375235,0.64746577,1.2162094,2.0414028,1.3939371,19.63357,12.587111,12.61338,7.3569336,1.4320415,0.8780272,30.988602,0.45731935,5.068756,2.7444196,-0.41856718,-38.203503,-6.309757,-2.0786977,0.052359167,1.6387608,1.4592474,0.5859298,3.9232283,1.2112491,4.4655085,2.8918355,27.074444,0.41988903,545.26697,0.39049894,1364.968,0.18430436,-29.397373,-2.1473877,1527.7615,0.18004197,1082.9972,0.28370866,-37.751923,-1.4114995,2566.639,0.12107915,943.17194,0.3856812,-46.284008,-1.083152,-15.352554,-0.49976048,28.069925,0.2985131,0.077006646,0.4652489,-0.020529658,-0.63152075,1.5509609,0.8215382,33.509583,0.36219195,4.910588,2.8619113,-0.40725505,-40.683254,-6.3410597,-2.1233816,-4.3719177,12.778384,0.04516241,-0.0069264704,0.45157042,4.4696465,1.4755198,0.5963636,0.44325796,0.069473684,0.049997233,-19.105095
104,591,609,29.05711,0.2434594,25.060589,28.320862,35.53814,10.4775505,356.49304,870.28375,147.13179,124.79512,1.271999,0.6516164,0.5328585,1.0866598,1.9435394,1.4106809,16.92201,7.70411,10.417386,5.325034,1.2486571,0.9437096,27.282888,0.6087115,8.1008215,1.7277845,1.4253463,9.53166,-5.0904026,-3.1094973,0.053607207,1.79238,1.4243102,0.5787702,2.8323789,1.7229,4.9458733,3.2569578,25.45259,0.5149926,522.4523,0.3817752,1323.6282,0.18795468,-43.269432,-1.6887211,1474.2944,0.1815777,1059.3403,0.3488182,-48.40466,-1.3394344,2570.7205,0.111097984,886.7805,0.47135922,-56.66068,-1.0755879,-14.932615,-0.59310263,27.912256,0.35273913,0.06037124,0.6871502,-0.018321801,-0.8096404,1.4037579,0.85192907,31.08314,0.44811413,8.81747,1.578646,1.225741,11.418688,-5.7125387,-2.9602797,-1.3097992,10.643893,0.030164862,-0.0012126347,0.48636416,3.1128404,1.8404908,0.4439394,0.44879594,0.098846145,0.08044716,-19.597912
105,161,181,31.545824,0.14716272,28.536068,31.315063,35.683273,7.1472054,166.07195,270.23074,78.15505,72.081436,2.2479472,0.47742563,1.1899035,2.1634958,3.2472005,2.057297,32.442093,18.697542,20.41493,8.969659,2.6815765,0.7189067,33.045563,0.48004752,5.025427,3.1599991,-5.2195106,-2.9936337,-3.3864384,-4.3344493,0.042443722,1.7567887,1.2519883,0.7692543,5.1769924,0.9165404,3.625576,2.3284414,27.852686,0.4133904,532.1617,0.3216078,1389.0076,0.158681,-35.06923,-1.9430058,1510.4225,0.17593876,1105.4075,0.30860656,-43.68798,-1.3799397,2549.3987,0.11481356,984.1136,0.3681416,-51.91218,-1.0945082,-16.992325,-0.4900226,29.573652,0.3152371,0.07299348,0.43050566,-0.030862892,-0.4688365,2.9682238,0.6378844,37.069027,0.33490562,4.802566,3.2781436,-5.187695,-3.1563747,-4.669864,-3.2281432,-3.3247042,11.887919,0.043863386,-0.012430747,0.95220214,5.1525764,1.6557952,0.510303,0.4605167,0.08571428,0.09017557,-13.728778
105,316,324,27.503326,0.13882767,25.365267,27.240135,30.090899,4.7256317,105.745605,167.06761,71.734375,140.07982,2.0548956,0.45310584,1.1451571,2.008751,2.921789,1.7766318,29.88486,16.850595,20.02166,7.418439,2.3706303,0.6706588,33.515293,0.48643738,8.902132,1.5611252,-2.2719233,-6.3840475,-1.1641448,-12.3409195,0.036854945,2.4436755,1.4878856,0.72516954,3.5376585,1.153988,-0.14701551,-40.232353,25.876335,0.39237335,500.93533,0.31239533,1361.3844,0.17678335,-25.03665,-2.345046,1463.3237,0.16690782,1060.9431,0.32968858,-37.50797,-1.4224483,2523.2769,0.09871379,878.10034,0.37923867,-46.362747,-1.0873029,-17.027777,-0.42770848,29.339087,0.30706602,0.055164345,0.4992847,-0.03194499,-0.47820547,2.5488625,0.6163406,36.918224,0.36865002,9.749298,1.3953478,-1.616619,-9.06439,-1.2120184,-12.298019,-3.2864928,11.835579,0.051045496,-0.012884467,1.0273557,5.256571,1.511335,0.5808333,0.64224166,0.07777777,0.05431958,-14.594065
105,331,347,31.224535,0.16642825,27.86997,30.629166,35.514763,7.6447926,269.13245,288.79236,75.35344,80.05605,2.236299,0.48488843,1.1366273,2.1893606,3.348979,2.2123518,31.981739,19.222872,18.879333,7.798003,2.4784105,0.7474469,31.250364,0.5645738,7.817125,1.9161373,-7.053555,-2.2429771,-5.833028,-2.719304,0.040374335,1.9699057,1.1107104,0.7361194,5.2110214,0.97750634,3.5279338,2.8647196,27.42267,0.42942637,552.9148,0.3665704,1397.1637,0.18878283,-40.37323,-1.7803723,1515.7224,0.19311209,1081.6761,0.2873799,-47.194942,-1.3502947,2580.8904,0.119297266,967.8442,0.41494355,-56.25707,-1.0555689,-16.876017,-0.5186909,30.093689,0.3295076,0.06156225,0.5075576,-0.030813169,-0.49384975,2.7947707,0.65959543,35.630253,0.40607753,8.538572,1.7849813,-7.1425695,-2.3177707,-6.6326394,-2.5101287,-2.549281,11.4471655,0.040450044,-0.012801817,0.8429125,4.5028143,1.5693661,0.5284,0.5070596,0.104761906,0.09424482,-13.436694
105,757,773,28.082006,0.16905531,25.298708,28.169952,31.374166,6.0754585,228.31847,406.94156,62.95506,64.43805,1.9044477,0.49123612,0.9698921,1.9131259,2.7896194,1.8197274,27.405685,15.538407,18.80336,9.743329,2.4425614,0.6993953,37.863182,0.36389002,12.304578,1.0698513,-0.20025058,-79.683556,-2.770461,-5.377758,0.043465827,1.8677385,1.3157473,0.78965664,4.285345,1.1032639,3.693488,2.5265152,32.83162,0.34880364,542.9269,0.3104697,1444.5955,0.14058147,-19.929909,-2.5442138,1533.7473,0.17900404,1128.1923,0.25367168,-34.785667,-1.2875777,2608.9912,0.11926485,1052.9144,0.37143055,-44.176117,-0.9523854,-21.304104,-0.38396564,33.374054,0.28570744,0.061804924,0.49110675,-0.036574144,-0.41154075,2.5811942,0.6568521,40.04015,0.28687218,12.572516,1.0144974,-0.1864818,-87.62659,-3.0691502,-4.9654226,-6.067671,13.640494,0.041163884,-0.015264457,0.794364,5.065666,1.3182675,0.69095236,0.6590173,0.055294115,0.047044113,-13.752318
105,798,822,29.41915,0.19970897,25.578281,29.984808,34.239517,8.661236,168.79857,295.3847,74.278465,72.95802,1.9477888,0.5504653,0.9323765,1.874005,3.0285475,2.096171,31.02165,16.547462,20.236082,9.935714,2.3421328,0.7846032,29.8897,0.5548545,11.057232,1.3008927,-4.120269,-3.5294805,-5.4768567,-2.6572757,0.046888307,1.9567116,1.3174659,0.7367726,3.9893527,1.3102384,3.841444,2.2252977,29.7615,0.37670648,552.9995,0.36059597,1385.4663,0.17467739,-42.868233,-1.7287989,1531.7742,0.1866923,1099.2866,0.3167419,-51.967712,-1.2675568,2591.8655,0.123418964,988.60284,0.39772868,-60.426258,-1.0254943,-17.83626,-0.4570455,30.525951,0.32636413,0.06225714,0.50202924,-0.033071462,-0.47804612,2.66159,0.6851517,34.431034,0.3956522,11.612111,1.1709913,-4.120713,-3.7248876,-6.657269,-2.2883074,-4.0734324,12.036451,0.03900052,-0.0123627335,0.854525,4.668612,1.8804847,0.42822224,0.41174036,0.09121951,0.073888354,-14.448805
106,80,99,29.999271,0.20042473,26.717623,30.346195,34.71819,8.0005665,197.49559,258.8626,98.07369,116.65797,1.3876923,0.66210103,0.5700262,1.2084885,2.0609865,1.4909604,22.868221,13.665813,16.282457,9.282865,1.49013,0.96352106,32.98605,0.5073343,6.258062,2.2161548,1.4643084,10.186812,-5.5119405,-2.642428,0.04158682,1.6927269,1.3207221,0.7366358,4.690199,1.0712118,4.480586,2.2014205,29.039373,0.4122335,522.32996,0.346098,1358.9987,0.16869715,-38.884426,-1.8178426,1506.3143,0.17624287,1079.2538,0.2910901,-48.76259,-1.2794629,2534.8477,0.12549354,1000.3458,0.37424555,-56.076668,-1.0595626,-18.081154,-0.45772505,30.14879,0.33280084,0.07488288,0.46660978,-0.031263318,-0.49339128,1.6899898,0.86524546,37.439842,0.35182312,6.6005454,2.0902243,1.9860096,7.87153,-6.291156,-2.4200237,-3.2498894,11.70075,0.048392557,-0.008644194,0.44732934,4.6866775,1.5319598,0.5441379,0.46788242,0.1028,0.101725906,-17.745434
106,202,224,28.963953,0.1590987,26.735214,28.544067,31.680664,4.94545,222.32036,340.90378,66.891014,69.96132,1.3209822,0.6497939,0.5956484,1.0856427,1.9387064,1.343058,22.028349,13.3372965,14.442626,7.678722,1.4142426,0.9468942,34.60671,0.45904407,7.1865754,2.1388133,7.8548155,1.7930759,-6.409267,-2.2300277,0.051117465,2.1240497,1.3612806,0.66395056,4.5577574,0.9733273,2.0247986,3.8242972,27.825115,0.416879,543.85834,0.32794505,1362.5034,0.1816061,-31.470415,-1.9121838,1534.0266,0.18549767,1120.5939,0.30741924,-43.657124,-1.2312379,2600.221,0.111512214,938.0451,0.39547625,-50.7916,-1.0055176,-19.565084,-0.43709517,30.77583,0.3201736,0.062125504,0.5983362,-0.031852484,-0.4477425,1.5510776,0.8714737,37.984596,0.34098962,7.978713,1.903554,8.343613,1.7367986,-6.9715514,-2.1206682,-2.2109873,10.246077,0.04203812,-0.00928987,0.3592533,4.3201456,1.4135886,0.61774194,0.6802785,0.087916665,0.08534143,-18.044355
106,1168,1185,30.308271,0.18436065,27.458208,30.597786,34.373512,6.915304,127.3963,136.85909,95.86612,194.88774,1.2951096,0.6351174,0.5580615,1.1376392,1.8934655,1.335404,19.734112,10.968598,13.476237,6.794632,1.408609,0.9733145,33.26352,0.52852637,7.405707,2.0272958,6.134065,2.3448288,-6.9683614,-2.0241146,0.052058432,1.9921231,1.3075289,0.6988226,5.0938864,0.9155597,4.7900443,2.1207078,30.406923,0.3787169,585.24445,0.31601483,1367.8264,0.16690421,-38.596176,-1.7299165,1608.847,0.1796555,1077.2185,0.31609854,-50.22031,-1.1798534,2677.744,0.12232426,974.0259,0.37401122,-56.701344,-0.99811095,-20.011658,-0.44317856,30.976183,0.33975923,0.0721978,0.5289428,-0.034331795,-0.4440988,1.5704521,0.89251846,37.665993,0.3688587,8.032236,1.85905,6.7433443,2.244075,-7.523401,-1.9492142,-2.497711,10.106458,0.050038856,-0.010329454,0.49989852,4.355503,1.6577858,0.50642854,0.46399054,0.08875,0.08202197,-18.364624
106,1257,1267,30.685648,0.14878757,28.2726,31.04299,33.724457,5.4518566,61.807873,83.885315,135.79904,173.76411,1.5849541,0.55904675,0.76763415,1.4545035,2.3434184,1.5757842,20.855629,10.251527,17.7709,8.290896,1.6495712,0.8133145,37.005085,0.43830204,5.0020537,2.9855738,2.7006752,6.1324186,-4.8061433,-2.7630165,0.03769053,2.4538674,1.1383103,0.6607042,5.879071,0.8107278,5.2655835,1.5928077,29.730015,0.4393639,567.36163,0.31915185,1404.4601,0.17885372,-28.242462,-2.1282954,1543.9188,0.1806333,1142.3287,0.31744686,-40.248055,-1.3459638,2565.6162,0.117768675,978.3765,0.38432264,-48.411533,-1.0623305,-18.761698,-0.47330052,30.762827,0.33457792,0.07888493,0.42032412,-0.031580508,-0.5035494,1.7932003,0.7505544,40.37261,0.32759264,5.463008,2.7103138,2.552835,6.623112,-5.540036,-2.4501185,-2.9763706,11.756617,0.045638688,-0.012351453,0.5367254,4.204204,1.2084593,0.7291666,0.8310482,0.086363636,0.058817547,-16.589886
107,122,134,30.656067,0.15506038,27.813408,31.402336,33.835884,6.022476,261.23154,425.95697,59.34978,76.14258,1.5489371,0.5627087,0.7944466,1.3701454,2.2783709,1.4839243,23.660175,14.809112,15.813131,7.2659817,1.6365782,0.8041517,33.20241,0.4384125,9.689471,1.3191129,-1.3126279,-12.690701,-4.506216,-2.934891,0.04474854,1.9576516,1.3242127,0.6489982,4.824009,0.9869715,5.9451804,1.5348512,31.57862,0.28790435,520.1671,0.33618736,1354.2936,0.1579939,-26.670536,-2.3052742,1518.2758,0.17073905,1054.8799,0.34089854,-39.127155,-1.3789053,2552.4734,0.11157913,977.6412,0.3805872,-47.90316,-1.0613109,-17.476826,-0.3737102,30.280443,0.2916752,0.08584616,0.33535826,-0.030281926,-0.4407723,1.7668604,0.7472202,35.63926,0.36825597,10.025999,1.294078,-1.2016188,-14.400564,-5.20213,-2.579769,-6.6541033,15.811243,0.057655267,-0.0120832855,0.64130384,4.8373647,1.5075377,0.5811111,0.58604974,0.08230769,0.056453362,-17.095356
107,237,243,31.446856,0.1662104,28.083235,30.544067,34.83532,6.7520847,377.02277,516.7263,80.74189,153.32683,1.5161281,0.50406694,0.87565255,1.37316,2.1470587,1.2714062,22.073149,10.290542,15.386202,7.0980625,1.6823976,0.7222417,29.249718,0.5769083,10.672788,1.458999,3.474858,4.3045487,-4.6157937,-2.9339118,0.044200163,1.799501,1.4062827,0.6030798,4.837988,0.9210834,5.783408,1.5488174,28.917088,0.33360952,504.50165,0.36721689,1335.7393,0.16778487,-33.660416,-2.0432217,1514.6031,0.17399304,1003.9301,0.30383992,-44.15512,-1.3245659,2562.694,0.10498904,872.7662,0.46648863,-50.907032,-1.0925293,-17.612604,-0.38172376,28.788382,0.27181515,0.08299537,0.34372854,-0.026178785,-0.486313,1.8248031,0.673421,32.72772,0.42514068,10.822519,1.3984101,4.2251754,3.6461196,-4.656571,-3.0444973,-3.7048657,11.480182,0.058375828,-0.015964972,0.6976647,6.010017,1.5151515,0.56333333,0.90949315,0.085,0.076321684,-17.765572
107,368,379,31.995022,0.14830282,28.043907,31.65069,36.170403,8.126495,146.92719,349.3755,72.32767,78.99194,1.6910555,0.54881144,0.90597343,1.471961,2.5049694,1.5989959,24.831902,14.789017,16.858406,8.355601,1.7836698,0.78321487,33.9178,0.39641464,5.3840895,3.115435,1.3187829,11.289404,-8.114974,-1.4684433,0.047135845,1.8059536,1.178267,0.59252656,5.1870127,0.8246468,5.897318,1.475615,29.683323,0.33847427,531.15656,0.3233045,1346.7379,0.17089203,-17.906887,-2.6952302,1531.695,0.15379032,1084.3713,0.31353602,-31.78007,-1.31714,2574.1973,0.11088434,1030.0215,0.39953843,-40.07824,-0.9875845,-17.813951,-0.42616975,29.420189,0.29846546,0.08406467,0.3523267,-0.032483637,-0.40584144,1.8799845,0.74430805,35.72883,0.33268273,5.150332,3.2591534,1.5608153,9.724241,-8.307136,-1.455664,-4.334286,12.2643385,0.055224847,-0.019183617,0.5597114,5.0955415,1.098901,0.8425,0.4879741,0.062222224,0.061604064,-17.083042
107,697,715,27.280272,0.20101817,24.120562,27.21939,32.156597,8.036036,183.22029,231.52708,101.71725,179.52592,1.1792854,0.50398767,0.64239836,1.1266752,1.6502873,1.0078889,17.457596,10.955071,13.094773,7.9513645,1.213975,0.79424614,30.606611,0.49771178,11.626894,1.0663711,7.640928,1.8485087,3.7788417,3.185804,0.053891215,1.6435437,1.4595956,0.62401795,2.8817594,1.5747709,4.9442754,2.0536606,29.302485,0.3767905,539.9922,0.34518337,1343.9236,0.1790625,-32.59003,-1.9266006,1569.3182,0.16155234,1053.0569,0.3198917,-46.114704,-1.2088001,2579.2087,0.106167585,1016.06445,0.39052218,-51.44801,-1.0456944,-18.550783,-0.4242667,28.920918,0.32161698,0.060583197,0.59079814,-0.028546784,-0.49097154,1.3231924,0.7440305,33.97576,0.36897418,12.175066,0.98072433,8.133076,1.7936509,3.5156684,3.5717769,-4.401061,11.043809,0.048757084,-0.012314286,0.5073874,4.613674,1.9509475,0.4374286,0.5111854,0.075833336,0.04386691,-20.211628
